ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009651	response to salt stress	3/342	40/21351	0.0260052558519576	0.237227988942007	0.209351061938249	ENSMUSG00000021070/ENSMUSG00000022471/ENSMUSG00000024589	3
GO:0006906	vesicle fusion	5/342	104/21351	0.0260200116410984	0.237227988942007	0.209351061938249	ENSMUSG00000025867/ENSMUSG00000033653/ENSMUSG00000020903/ENSMUSG00000036622/ENSMUSG00000024983	5
GO:0032872	regulation of stress-activated MAPK cascade	7/342	180/21351	0.0262718654436015	0.237227988942007	0.209351061938249	ENSMUSG00000026883/ENSMUSG00000040183/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000060548/ENSMUSG00000022329	7
GO:1902105	regulation of leukocyte differentiation	10/342	306/21351	0.0263358166731519	0.237227988942007	0.209351061938249	ENSMUSG00000025373/ENSMUSG00000026288/ENSMUSG00000037944/ENSMUSG00000000782/ENSMUSG00000022471/ENSMUSG00000018168/ENSMUSG00000037104/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000031451	10
GO:0001574	ganglioside biosynthetic process	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000017929/ENSMUSG00000040710	2
GO:0002467	germinal center formation	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000043008/ENSMUSG00000068105	2
GO:0003222	ventricular trabecula myocardium morphogenesis	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000075254/ENSMUSG00000027474	2
GO:0034162	toll-like receptor 9 signaling pathway	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000035900/ENSMUSG00000025017	2
GO:0090128	regulation of synapse maturation	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000026883/ENSMUSG00000057897	2
GO:1903541	regulation of exosomal secretion	2/342	16/21351	0.0264731594466573	0.237227988942007	0.209351061938249	ENSMUSG00000017009/ENSMUSG00000036622	2
GO:0045732	positive regulation of protein catabolic process	8/342	221/21351	0.026496100850548	0.237227988942007	0.209351061938249	ENSMUSG00000025373/ENSMUSG00000005312/ENSMUSG00000026883/ENSMUSG00000037104/ENSMUSG00000021701/ENSMUSG00000032867/ENSMUSG00000059456/ENSMUSG00000024589	8
GO:0051098	regulation of binding	12/342	396/21351	0.0266414575864825	0.237714359379773	0.209780278440467	ENSMUSG00000032187/ENSMUSG00000031668/ENSMUSG00000028736/ENSMUSG00000021356/ENSMUSG00000042156/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000029287/ENSMUSG00000038349/ENSMUSG00000015165/ENSMUSG00000027474/ENSMUSG00000022329	12
GO:0043254	regulation of protein-containing complex assembly	13/342	442/21351	0.0266808926965772	0.237714359379773	0.209780278440467	ENSMUSG00000032702/ENSMUSG00000024544/ENSMUSG00000026883/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028217/ENSMUSG00000040093/ENSMUSG00000028328/ENSMUSG00000059456/ENSMUSG00000028745/ENSMUSG00000019768	13
GO:0051348	negative regulation of transferase activity	9/342	264/21351	0.0270209795872182	0.240157194184935	0.211936052988323	ENSMUSG00000026883/ENSMUSG00000037224/ENSMUSG00000075254/ENSMUSG00000037104/ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000069255/ENSMUSG00000090223/ENSMUSG00000021892	9
GO:0021885	forebrain cell migration	4/342	71/21351	0.0271652945645085	0.240267799497741	0.21203366094679	ENSMUSG00000025020/ENSMUSG00000026883/ENSMUSG00000031785/ENSMUSG00000007817	4
GO:0030032	lamellipodium assembly	4/342	71/21351	0.0271652945645085	0.240267799497741	0.21203366094679	ENSMUSG00000009621/ENSMUSG00000032735/ENSMUSG00000025085/ENSMUSG00000028745	4
GO:0035148	tube formation	7/342	182/21351	0.0276783021812033	0.24310943224771	0.214541370245754	ENSMUSG00000017009/ENSMUSG00000026883/ENSMUSG00000030323/ENSMUSG00000025231/ENSMUSG00000039936/ENSMUSG00000071226/ENSMUSG00000022329	7
GO:0071364	cellular response to epidermal growth factor stimulus	3/342	41/21351	0.0277341182544236	0.24310943224771	0.214541370245754	ENSMUSG00000026883/ENSMUSG00000016933/ENSMUSG00000069255	3
GO:0097028	dendritic cell differentiation	3/342	41/21351	0.0277341182544236	0.24310943224771	0.214541370245754	ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000014453	3
GO:0043393	regulation of protein binding	8/342	223/21351	0.0277534368317912	0.24310943224771	0.214541370245754	ENSMUSG00000031668/ENSMUSG00000042156/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000029287/ENSMUSG00000038349/ENSMUSG00000027474/ENSMUSG00000022329	8
GO:0060401	cytosolic calcium ion transport	7/342	183/21351	0.0284003412654883	0.244776885072948	0.216012878819648	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000024673/ENSMUSG00000045038/ENSMUSG00000022416/ENSMUSG00000030724/ENSMUSG00000059456	7
GO:0070302	regulation of stress-activated protein kinase signaling cascade	7/342	183/21351	0.0284003412654883	0.244776885072948	0.216012878819648	ENSMUSG00000026883/ENSMUSG00000040183/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000060548/ENSMUSG00000022329	7
GO:0046488	phosphatidylinositol metabolic process	6/342	144/21351	0.0286765665958281	0.244776885072948	0.216012878819648	ENSMUSG00000054469/ENSMUSG00000033530/ENSMUSG00000026288/ENSMUSG00000016933/ENSMUSG00000037104/ENSMUSG00000039936	6
GO:1903364	positive regulation of cellular protein catabolic process	6/342	144/21351	0.0286765665958281	0.244776885072948	0.216012878819648	ENSMUSG00000005312/ENSMUSG00000026883/ENSMUSG00000037104/ENSMUSG00000021701/ENSMUSG00000032867/ENSMUSG00000059456	6
GO:0019935	cyclic-nucleotide-mediated signaling	5/342	107/21351	0.0289536155223602	0.244776885072948	0.216012878819648	ENSMUSG00000110195/ENSMUSG00000049044/ENSMUSG00000021933/ENSMUSG00000052949/ENSMUSG00000059456	5
GO:0048145	regulation of fibroblast proliferation	5/342	107/21351	0.0289536155223602	0.244776885072948	0.216012878819648	ENSMUSG00000026883/ENSMUSG00000028211/ENSMUSG00000007817/ENSMUSG00000019768/ENSMUSG00000031451	5
GO:1901800	positive regulation of proteasomal protein catabolic process	5/342	107/21351	0.0289536155223602	0.244776885072948	0.216012878819648	ENSMUSG00000005312/ENSMUSG00000026883/ENSMUSG00000037104/ENSMUSG00000021701/ENSMUSG00000032867	5
GO:0009895	negative regulation of catabolic process	10/342	311/21351	0.028989271077265	0.244776885072948	0.216012878819648	ENSMUSG00000027510/ENSMUSG00000025373/ENSMUSG00000031823/ENSMUSG00000026883/ENSMUSG00000025231/ENSMUSG00000033909/ENSMUSG00000006574/ENSMUSG00000040093/ENSMUSG00000038612/ENSMUSG00000026463	10
GO:0042060	wound healing	11/342	356/21351	0.0291896523578905	0.244776885072948	0.216012878819648	ENSMUSG00000017009/ENSMUSG00000032702/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000006574/ENSMUSG00000042292/ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000027474/ENSMUSG00000014453/ENSMUSG00000031451	11
GO:0002686	negative regulation of leukocyte migration	3/342	42/21351	0.0295227270827413	0.244776885072948	0.216012878819648	ENSMUSG00000017631/ENSMUSG00000068015/ENSMUSG00000050350	3
GO:0009409	response to cold	3/342	42/21351	0.0295227270827413	0.244776885072948	0.216012878819648	ENSMUSG00000031668/ENSMUSG00000032942/ENSMUSG00000058881	3
GO:0010762	regulation of fibroblast migration	3/342	42/21351	0.0295227270827413	0.244776885072948	0.216012878819648	ENSMUSG00000017009/ENSMUSG00000038587/ENSMUSG00000045038	3
GO:0046627	negative regulation of insulin receptor signaling pathway	3/342	42/21351	0.0295227270827413	0.244776885072948	0.216012878819648	ENSMUSG00000032702/ENSMUSG00000025314/ENSMUSG00000052889	3
GO:0085029	extracellular matrix assembly	3/342	42/21351	0.0295227270827413	0.244776885072948	0.216012878819648	ENSMUSG00000022018/ENSMUSG00000040488/ENSMUSG00000033420	3
GO:0001886	endothelial cell morphogenesis	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000020717/ENSMUSG00000075254	2
GO:0002295	T-helper cell lineage commitment	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000021356/ENSMUSG00000015314	2
GO:0002327	immature B cell differentiation	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000024807/ENSMUSG00000030067	2
GO:0002407	dendritic cell chemotaxis	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000037944/ENSMUSG00000031451	2
GO:0002431	Fc receptor mediated stimulatory signaling pathway	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000025314/ENSMUSG00000014453	2
GO:0009081	branched-chain amino acid metabolic process	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000030268/ENSMUSG00000060376	2
GO:0032957	inositol trisphosphate metabolic process	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000016933/ENSMUSG00000059456	2
GO:0034349	glial cell apoptotic process	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000038587/ENSMUSG00000031451	2
GO:0042492	gamma-delta T cell differentiation	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000000782/ENSMUSG00000050350	2
GO:0097284	hepatocyte apoptotic process	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000007659/ENSMUSG00000022329	2
GO:0140467	integrated stress response signaling	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000026278/ENSMUSG00000031668	2
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	2/342	17/21351	0.0296902807909559	0.244776885072948	0.216012878819648	ENSMUSG00000011256/ENSMUSG00000022018	2
GO:0010595	positive regulation of endothelial cell migration	5/342	108/21351	0.0299760217386887	0.246574770238784	0.217599492483531	ENSMUSG00000032035/ENSMUSG00000016933/ENSMUSG00000021701/ENSMUSG00000039936/ENSMUSG00000059456	5
GO:0001819	positive regulation of cytokine production	13/342	450/21351	0.0302259108781021	0.247522969025498	0.218436267367525	ENSMUSG00000032053/ENSMUSG00000038587/ENSMUSG00000031668/ENSMUSG00000022018/ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000075254/ENSMUSG00000000732/ENSMUSG00000025314/ENSMUSG00000027474/ENSMUSG00000020702/ENSMUSG00000068105	13
GO:0044782	cilium organization	11/342	358/21351	0.0302271463272082	0.247522969025498	0.218436267367525	ENSMUSG00000064181/ENSMUSG00000032258/ENSMUSG00000042156/ENSMUSG00000043987/ENSMUSG00000024033/ENSMUSG00000030323/ENSMUSG00000032735/ENSMUSG00000024065/ENSMUSG00000019952/ENSMUSG00000025085/ENSMUSG00000038241	11
GO:0019216	regulation of lipid metabolic process	11/342	359/21351	0.0307556733213059	0.25120041897395	0.221681576048708	ENSMUSG00000009621/ENSMUSG00000031668/ENSMUSG00000024431/ENSMUSG00000026883/ENSMUSG00000038967/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000058454/ENSMUSG00000019768	11
GO:0010507	negative regulation of autophagy	4/342	74/21351	0.0310071383521627	0.25120041897395	0.221681576048708	ENSMUSG00000025373/ENSMUSG00000033909/ENSMUSG00000040093/ENSMUSG00000038612	4
GO:0042130	negative regulation of T cell proliferation	4/342	74/21351	0.0310071383521627	0.25120041897395	0.221681576048708	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000090958/ENSMUSG00000074272	4
GO:0048144	fibroblast proliferation	5/342	109/21351	0.0310209079413495	0.25120041897395	0.221681576048708	ENSMUSG00000026883/ENSMUSG00000028211/ENSMUSG00000007817/ENSMUSG00000019768/ENSMUSG00000031451	5
GO:0055017	cardiac muscle tissue growth	5/342	109/21351	0.0310209079413495	0.25120041897395	0.221681576048708	ENSMUSG00000024431/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474/ENSMUSG00000030067	5
GO:0015804	neutral amino acid transport	3/342	43/21351	0.031370889055913	0.251558447500566	0.221997532241675	ENSMUSG00000001918/ENSMUSG00000038178/ENSMUSG00000023169	3
GO:0032620	interleukin-17 production	3/342	43/21351	0.031370889055913	0.251558447500566	0.221997532241675	ENSMUSG00000039316/ENSMUSG00000015314/ENSMUSG00000020702	3
GO:0046839	phospholipid dephosphorylation	3/342	43/21351	0.031370889055913	0.251558447500566	0.221997532241675	ENSMUSG00000026288/ENSMUSG00000063446/ENSMUSG00000021054	3
GO:0097484	dendrite extension	3/342	43/21351	0.031370889055913	0.251558447500566	0.221997532241675	ENSMUSG00000020340/ENSMUSG00000052949/ENSMUSG00000024589	3
GO:1901652	response to peptide	12/342	406/21351	0.031410289136322	0.251558447500566	0.221997532241675	ENSMUSG00000032702/ENSMUSG00000028121/ENSMUSG00000031823/ENSMUSG00000038967/ENSMUSG00000020882/ENSMUSG00000029287/ENSMUSG00000024353/ENSMUSG00000034165/ENSMUSG00000025314/ENSMUSG00000066363/ENSMUSG00000024052/ENSMUSG00000052889	12
GO:0032271	regulation of protein polymerization	8/342	229/21351	0.0317722791969997	0.253899529372515	0.224063510957604	ENSMUSG00000032702/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028328/ENSMUSG00000059456/ENSMUSG00000028745	8
GO:0016525	negative regulation of angiogenesis	5/342	110/21351	0.0320883909248645	0.255305887620538	0.225304606470837	ENSMUSG00000022018/ENSMUSG00000026883/ENSMUSG00000021701/ENSMUSG00000053477/ENSMUSG00000026463	5
GO:0090174	organelle membrane fusion	5/342	110/21351	0.0320883909248645	0.255305887620538	0.225304606470837	ENSMUSG00000025867/ENSMUSG00000033653/ENSMUSG00000020903/ENSMUSG00000036622/ENSMUSG00000024983	5
GO:0003206	cardiac chamber morphogenesis	6/342	148/21351	0.0321801100690244	0.255477823728812	0.225456338174222	ENSMUSG00000032187/ENSMUSG00000022587/ENSMUSG00000032744/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474	6
GO:0001885	endothelial cell development	4/342	75/21351	0.0323551530279736	0.256309081812904	0.226189914188694	ENSMUSG00000110195/ENSMUSG00000037754/ENSMUSG00000020717/ENSMUSG00000075254	4
GO:0010752	regulation of cGMP-mediated signaling	2/342	18/21351	0.0330539964957506	0.256377106805869	0.226249945488454	ENSMUSG00000110195/ENSMUSG00000059456	2
GO:0032740	positive regulation of interleukin-17 production	2/342	18/21351	0.0330539964957506	0.256377106805869	0.226249945488454	ENSMUSG00000015314/ENSMUSG00000020702	2
GO:0045779	negative regulation of bone resorption	2/342	18/21351	0.0330539964957506	0.256377106805869	0.226249945488454	ENSMUSG00000026288/ENSMUSG00000074272	2
GO:0060841	venous blood vessel development	2/342	18/21351	0.0330539964957506	0.256377106805869	0.226249945488454	ENSMUSG00000075254/ENSMUSG00000029710	2
GO:0140131	positive regulation of lymphocyte chemotaxis	2/342	18/21351	0.0330539964957506	0.256377106805869	0.226249945488454	ENSMUSG00000037944/ENSMUSG00000059456	2
GO:0034599	cellular response to oxidative stress	9/342	274/21351	0.0331366291099504	0.256377106805869	0.226249945488454	ENSMUSG00000005312/ENSMUSG00000038967/ENSMUSG00000036622/ENSMUSG00000028211/ENSMUSG00000063410/ENSMUSG00000038612/ENSMUSG00000024885/ENSMUSG00000030067/ENSMUSG00000026520	9
GO:0050764	regulation of phagocytosis	5/342	111/21351	0.0331785809860998	0.256377106805869	0.226249945488454	ENSMUSG00000037944/ENSMUSG00000017631/ENSMUSG00000025314/ENSMUSG00000039145/ENSMUSG00000031451	5
GO:0051209	release of sequestered calcium ion into cytosol	5/342	111/21351	0.0331785809860998	0.256377106805869	0.226249945488454	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000059456	5
GO:2000106	regulation of leukocyte apoptotic process	5/342	111/21351	0.0331785809860998	0.256377106805869	0.226249945488454	ENSMUSG00000037944/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000014453/ENSMUSG00000031451	5
GO:0046854	phosphatidylinositol phosphorylation	3/342	44/21351	0.0332783675958222	0.256377106805869	0.226249945488454	ENSMUSG00000033530/ENSMUSG00000037104/ENSMUSG00000039936	3
GO:0070849	response to epidermal growth factor	3/342	44/21351	0.0332783675958222	0.256377106805869	0.226249945488454	ENSMUSG00000026883/ENSMUSG00000016933/ENSMUSG00000069255	3
GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	3/342	44/21351	0.0332783675958222	0.256377106805869	0.226249945488454	ENSMUSG00000032187/ENSMUSG00000032035/ENSMUSG00000024431	3
GO:1903960	negative regulation of anion transmembrane transport	3/342	44/21351	0.0332783675958222	0.256377106805869	0.226249945488454	ENSMUSG00000038178/ENSMUSG00000019768/ENSMUSG00000052889	3
GO:0002262	myeloid cell homeostasis	7/342	190/21351	0.0338137093617683	0.259951807836042	0.229404579391966	ENSMUSG00000032187/ENSMUSG00000026288/ENSMUSG00000032035/ENSMUSG00000020167/ENSMUSG00000006574/ENSMUSG00000039936/ENSMUSG00000029287	7
GO:0048762	mesenchymal cell differentiation	8/342	232/21351	0.0339238075048098	0.260249167468478	0.229666995960541	ENSMUSG00000040732/ENSMUSG00000032744/ENSMUSG00000024544/ENSMUSG00000027246/ENSMUSG00000022018/ENSMUSG00000035403/ENSMUSG00000026883/ENSMUSG00000029287	8
GO:0034101	erythrocyte homeostasis	6/342	150/21351	0.0340318229919642	0.260529333997306	0.229914239806392	ENSMUSG00000032187/ENSMUSG00000026288/ENSMUSG00000032035/ENSMUSG00000020167/ENSMUSG00000006574/ENSMUSG00000029287	6
GO:0051283	negative regulation of sequestering of calcium ion	5/342	112/21351	0.0342915819173132	0.26141950733617	0.230699807877983	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000059456	5
GO:2000181	negative regulation of blood vessel morphogenesis	5/342	112/21351	0.0342915819173132	0.26141950733617	0.230699807877983	ENSMUSG00000022018/ENSMUSG00000026883/ENSMUSG00000021701/ENSMUSG00000053477/ENSMUSG00000026463	5
GO:1990778	protein localization to cell periphery	11/342	366/21351	0.0346414767552102	0.263535576818343	0.232567215662383	ENSMUSG00000007659/ENSMUSG00000033530/ENSMUSG00000037533/ENSMUSG00000049044/ENSMUSG00000031823/ENSMUSG00000020903/ENSMUSG00000006574/ENSMUSG00000024065/ENSMUSG00000057897/ENSMUSG00000026463/ENSMUSG00000031451	11
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	3/342	45/21351	0.0352448847934924	0.264642853702794	0.233544375198462	ENSMUSG00000005312/ENSMUSG00000063410/ENSMUSG00000038612	3
GO:0030890	positive regulation of B cell proliferation	3/342	45/21351	0.0352448847934924	0.264642853702794	0.233544375198462	ENSMUSG00000029082/ENSMUSG00000020167/ENSMUSG00000068105	3
GO:0032768	regulation of monooxygenase activity	3/342	45/21351	0.0352448847934924	0.264642853702794	0.233544375198462	ENSMUSG00000059456/ENSMUSG00000026463/ENSMUSG00000019768	3
GO:0045005	DNA-dependent DNA replication maintenance of fidelity	3/342	45/21351	0.0352448847934924	0.264642853702794	0.233544375198462	ENSMUSG00000073705/ENSMUSG00000038644/ENSMUSG00000036875	3
GO:1905521	regulation of macrophage migration	3/342	45/21351	0.0352448847934924	0.264642853702794	0.233544375198462	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456	3
GO:0097191	extrinsic apoptotic signaling pathway	8/342	234/21351	0.0354119344918428	0.264642853702794	0.233544375198462	ENSMUSG00000025373/ENSMUSG00000007659/ENSMUSG00000026278/ENSMUSG00000026883/ENSMUSG00000004637/ENSMUSG00000038612/ENSMUSG00000021054/ENSMUSG00000022329	8
GO:1901343	negative regulation of vasculature development	5/342	113/21351	0.0354274910031463	0.264642853702794	0.233544375198462	ENSMUSG00000022018/ENSMUSG00000026883/ENSMUSG00000021701/ENSMUSG00000053477/ENSMUSG00000026463	5
GO:1903076	regulation of protein localization to plasma membrane	5/342	113/21351	0.0354274910031463	0.264642853702794	0.233544375198462	ENSMUSG00000007659/ENSMUSG00000031823/ENSMUSG00000020903/ENSMUSG00000057897/ENSMUSG00000026463	5
GO:0001764	neuron migration	7/342	192/21351	0.0354781466779646	0.264642853702794	0.233544375198462	ENSMUSG00000026883/ENSMUSG00000031785/ENSMUSG00000042292/ENSMUSG00000007817/ENSMUSG00000057897/ENSMUSG00000045136/ENSMUSG00000031451	7
GO:0051403	stress-activated MAPK cascade	8/342	235/21351	0.036172307023639	0.264642853702794	0.233544375198462	ENSMUSG00000037944/ENSMUSG00000026883/ENSMUSG00000040183/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000060548/ENSMUSG00000022329	8
GO:2001234	negative regulation of apoptotic signaling pathway	8/342	235/21351	0.036172307023639	0.264642853702794	0.233544375198462	ENSMUSG00000024807/ENSMUSG00000007659/ENSMUSG00000026278/ENSMUSG00000027246/ENSMUSG00000021070/ENSMUSG00000040093/ENSMUSG00000042292/ENSMUSG00000038612	8
GO:0006486	protein glycosylation	7/342	193/21351	0.0363303562652368	0.264642853702794	0.233544375198462	ENSMUSG00000059479/ENSMUSG00000031608/ENSMUSG00000017929/ENSMUSG00000047434/ENSMUSG00000026028/ENSMUSG00000056091/ENSMUSG00000040710	7
GO:0043413	macromolecule glycosylation	7/342	193/21351	0.0363303562652368	0.264642853702794	0.233544375198462	ENSMUSG00000059479/ENSMUSG00000031608/ENSMUSG00000017929/ENSMUSG00000047434/ENSMUSG00000026028/ENSMUSG00000056091/ENSMUSG00000040710	7
GO:0034111	negative regulation of homotypic cell-cell adhesion	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000074272/ENSMUSG00000027474	2
GO:0034138	toll-like receptor 3 signaling pathway	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000039316/ENSMUSG00000005312	2
GO:0045836	positive regulation of meiotic nuclear division	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000051977/ENSMUSG00000057897	2
GO:0048245	eosinophil chemotaxis	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000020702/ENSMUSG00000032380	2
GO:0051000	positive regulation of nitric-oxide synthase activity	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000059456/ENSMUSG00000019768	2
GO:0060965	negative regulation of gene silencing by miRNA	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000029478/ENSMUSG00000019768	2
GO:0071625	vocalization behavior	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000033768/ENSMUSG00000030067	2
GO:1900117	regulation of execution phase of apoptosis	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000007659/ENSMUSG00000026278	2
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/342	19/21351	0.0365588142407896	0.264642853702794	0.233544375198462	ENSMUSG00000024807/ENSMUSG00000007659	2
GO:0045446	endothelial cell differentiation	5/342	114/21351	0.0365863990214632	0.264642853702794	0.233544375198462	ENSMUSG00000110195/ENSMUSG00000037754/ENSMUSG00000020717/ENSMUSG00000075254/ENSMUSG00000074272	5
GO:0051282	regulation of sequestering of calcium ion	5/342	114/21351	0.0365863990214632	0.264642853702794	0.233544375198462	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000059456	5
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	4/342	78/21351	0.0366026339918244	0.264642853702794	0.233544375198462	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000024431/ENSMUSG00000029478	4
GO:0010518	positive regulation of phospholipase activity	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000026237/ENSMUSG00000057897/ENSMUSG00000019768	3
GO:0048246	macrophage chemotaxis	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456	3
GO:0050856	regulation of T cell receptor signaling pathway	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000069255	3
GO:0060122	inner ear receptor cell stereocilium organization	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000017009/ENSMUSG00000071226/ENSMUSG00000042064	3
GO:1900077	negative regulation of cellular response to insulin stimulus	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000032702/ENSMUSG00000025314/ENSMUSG00000052889	3
GO:1903053	regulation of extracellular matrix organization	3/342	46/21351	0.0372701233154066	0.266298685022238	0.235005627922739	ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000033420	3
GO:0060271	cilium assembly	10/342	325/21351	0.0374194683267257	0.266842549085301	0.235485581909872	ENSMUSG00000064181/ENSMUSG00000042156/ENSMUSG00000043987/ENSMUSG00000024033/ENSMUSG00000030323/ENSMUSG00000032735/ENSMUSG00000024065/ENSMUSG00000019952/ENSMUSG00000025085/ENSMUSG00000038241	10
GO:0010769	regulation of cell morphogenesis involved in differentiation	5/342	115/21351	0.0377683902479427	0.26880471496778	0.237217171479163	ENSMUSG00000032702/ENSMUSG00000021365/ENSMUSG00000074238/ENSMUSG00000032867/ENSMUSG00000057897	5
GO:0002260	lymphocyte homeostasis	4/342	79/21351	0.0380864680741507	0.270013793117131	0.238284169499346	ENSMUSG00000057337/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000068105	4
GO:0030433	ubiquitin-dependent ERAD pathway	4/342	79/21351	0.0380864680741507	0.270013793117131	0.238284169499346	ENSMUSG00000024807/ENSMUSG00000031668/ENSMUSG00000005312/ENSMUSG00000020109	4
GO:0021915	neural tube development	7/342	196/21351	0.0389677484007887	0.274699397949725	0.242419163653709	ENSMUSG00000017009/ENSMUSG00000028736/ENSMUSG00000000782/ENSMUSG00000030323/ENSMUSG00000025231/ENSMUSG00000071226/ENSMUSG00000022329	7
GO:0120032	regulation of plasma membrane bounded cell projection assembly	7/342	196/21351	0.0389677484007887	0.274699397949725	0.242419163653709	ENSMUSG00000032702/ENSMUSG00000064181/ENSMUSG00000042156/ENSMUSG00000037944/ENSMUSG00000055926/ENSMUSG00000028745/ENSMUSG00000042064	7
GO:0051208	sequestering of calcium ion	5/342	116/21351	0.0389735424643271	0.274699397949725	0.242419163653709	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000059456	5
GO:0071347	cellular response to interleukin-1	4/342	80/21351	0.0396043665913973	0.275886670206275	0.243466918216006	ENSMUSG00000026883/ENSMUSG00000032363/ENSMUSG00000033740/ENSMUSG00000020702	4
