gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Arih2	2606.15322926211	0.007990827628788	0.062318145078147	0.823178417280159	0.94164144176519
Tmem106c	4956.53441862192	0.008012470484011	0.048891617443247	0.808629169693673	0.936207776310932
Snrnp25	2966.15432748471	0.00802667251199	0.064275570288157	0.824201003927372	0.94194296170579
Fam45a	1186.35964182743	0.008027876098647	0.068463141477766	0.827937503849808	0.942721675507447
Snhg20	1038.96481907151	0.008051181291094	0.084404759841157	0.840661564537529	0.947444071550771
Chmp5	1992.60349646077	0.008051339931213	0.065334891941207	0.824637138045036	0.94194296170579
Mfsd3	734.658330172845	0.008071933093531	0.071765606340524	0.829915671649456	0.94340568067702
Actl6a	6533.13155528047	0.008074306354689	0.050646994445751	0.80938667885912	0.936207776310932
Ireb2	1246.52000477422	0.008074962230739	0.069742070805107	0.828082010112073	0.942721675507447
Cog6	1473.27640274397	0.008090512308272	0.078860554904875	0.835516968818904	0.945919011010305
Rwdd2b	898.187934865523	0.008099136431781	0.075244180259419	0.832340025209489	0.944342719874357
Eif3m	10349.1898806096	0.008107627069239	0.05202631592013	0.81023867185914	0.936550850237494
Arhgef12	88.6130088277167	0.008118946839569	0.155390317951191	0.871807262203554	0.959963892075629
Stt3b	3825.95627615353	0.008123079185511	0.119915165944391	0.860250597919938	0.956428186667321
Atg7	2329.15402728487	0.008125529257788	0.065042094194736	0.822787010503009	0.941425483935625
Arid5b	718.256320916266	0.008142989580038	0.087512360146178	0.84121860540049	0.947444071550771
Slf1	648.139691635391	0.008148037104109	0.090896132679564	0.843562580145476	0.948913673594531
Gm10175	396.661166791653	0.008189904006082	0.081154007846853	0.835402077808014	0.945907542105112
Pars2	1131.86524989326	0.008212870733236	0.07051777048007	0.825899811422852	0.942423458144599
Denr	5891.12740314403	0.008214436699453	0.052823382793803	0.808706243088336	0.936207776310932
Mkl2	1163.39519485883	0.008222601196542	0.068443934395964	0.823833780087363	0.94194296170579
Endog	385.307504871878	0.008240603535607	0.168462531646558	0.872902870945693	0.9604535317527
Gm14176	135.178471070943	0.008307923667198	0.108070027632623	0.85133181028986	0.951723261185678
Ccdc6	2033.90685511736	0.008323040567384	0.055237759352675	0.808893219226723	0.936207776310932
Ttc41	141.683002823784	0.008324339422116	0.111684740593514	0.852943255927572	0.952583424143313
Cyb5b	6250.61913128801	0.008326681476595	0.048045024433326	0.800132519172727	0.933113178379417
Tpp1	4969.79872791446	0.008329436667146	0.053152794768456	0.806465031949127	0.935762630210114
Appl1	2076.52437889738	0.008338250235636	0.061553891195141	0.814925136841112	0.938933754540994
Xpo5	1614.21359571861	0.008341351543285	0.07613218535529	0.828195846747901	0.942721675507447
Gimap9	2895.43295678132	0.008341933128096	0.073671621046147	0.826038484053249	0.942423458144599
Pcna	12540.9288942063	0.008353529398424	0.046778826731879	0.797645228628536	0.932413324178107
Hspb11	423.406006241991	0.008358528496553	0.079522118601445	0.830728687303323	0.943784545228915
Fam98a	1714.03927511171	0.008363243344698	0.067391997520168	0.819914305612294	0.940825164134103
Tmem147os	235.624538467821	0.00837201705067	0.097720471527716	0.844022358835622	0.949046413524634
Ctdspl	495.226711033193	0.008382706889369	0.099840418764237	0.845183405533961	0.949514125718366
Gm12696	560.882987720016	0.008398978796507	0.071389894564001	0.822830118414423	0.941425483935625
Ehd4	5743.91117379121	0.008415389464505	0.066356344822278	0.817847117623329	0.939752588339698
Cxx1a	427.401641878827	0.008422390304561	0.083132262882962	0.832434782115324	0.944359458730349
Trim5	539.681760279899	0.008438664649205	0.107961420561238	0.848970517138561	0.950964483082974
Myh9	2363.32013295295	0.008454993076846	0.07105172921554	0.82136619160402	0.941027518751223
Vdac2	8997.47483012737	0.008456250722309	0.047351567925447	0.796085772995649	0.932245566303798
Taf1	1633.24390397337	0.008465185458956	0.070831228377057	0.820954073523989	0.941012029896792
Safb2	3952.03648810453	0.008468553127215	0.065502903386555	0.815913581024292	0.939342173232505
Adipor1	7165.22846049784	0.008520053580018	0.063271122080189	0.812667944749884	0.937970048319207
Rpl6	43858.6181967787	0.008577163652721	0.050513045856001	0.797633668174142	0.932413324178107
Ccdc93	573.504243909219	0.008578956315748	0.080395438300859	0.827099675345556	0.942423458144599
Cd1d1	3773.16723877627	0.008584947928203	0.079684147921274	0.826376115658434	0.942423458144599
Jrkl	187.724144867109	0.008587894024205	0.1213001971609	0.852999558894851	0.952583424143313
Rpain	2008.54046743466	0.008654275148997	0.061217365686384	0.807742222109753	0.936207776310932
Txndc17	2051.48964717823	0.008679967688058	0.052486784798456	0.797733154936861	0.932413324178107
Gm16153	188.295759949773	0.00868594889349	0.157938899493477	0.863640920746332	0.957878130186171
Rap1b	4413.81075681417	0.008736230893768	0.159463363072349	0.863247414301549	0.957878130186171
Ptpmt1	878.222390808236	0.008736378048539	0.078909146984202	0.822702998392406	0.941425483935625
Apoo	832.162211753084	0.008745520260405	0.067988104640977	0.812451884239713	0.937824104606848
Rpsa-ps12	166.035535497289	0.008777523321575	0.101271711315681	0.838953440114282	0.946931192112161
Ipo7	7348.17761889769	0.008789447392715	0.052224238401063	0.79492769607677	0.932071083203522
Rpa3	2443.42775510166	0.008826102794143	0.060782447359701	0.803575184445565	0.934522313024182
Harbi1	1184.77396047308	0.00883162290335	0.065746591357066	0.808454816221299	0.936207776310932
Ascc2	2416.98485959954	0.008858507106017	0.066201493511647	0.808335994705199	0.936207776310932
Rhbdd1	1022.73118470587	0.008875338346829	0.090608737093676	0.829648902425788	0.94319326247077
Dpm2	2471.5804819556	0.008898492498685	0.052823952980414	0.793188876220915	0.93180200635852
Acer2	187.304020807104	0.008904907567833	0.127007293963694	0.850150575203423	0.95120164831291
Dusp1	14270.9604244956	0.00893416344267	0.253370024009937	0.874462461613731	0.961273505018484
Rpl8	31643.0016142703	0.008937283690139	0.049128043682329	0.787453337651222	0.92909215112941
Mfsd7b	322.76073228792	0.008939319298278	0.117818979265858	0.845437155162637	0.94952808558894
Yars	3748.04407403257	0.008949806617553	0.056959392714135	0.796806656593338	0.932345933230349
Dennd4a	688.538220901938	0.008951465061233	0.081273628004504	0.820527319594083	0.940954830947598
Mxd4	1984.18056465107	0.008954095529097	0.074262391741191	0.814122101623945	0.938833263732811
Cntln	1668.51599451238	0.008966426924643	0.086642315404558	0.824778516996178	0.94194296170579
Exoc2	3797.55593922414	0.008969967022879	0.062265590781759	0.801996297835001	0.933805056442684
Vipr2	620.299123954207	0.008971076349707	0.082022147862152	0.820794767419088	0.940954830947598
Hdhd3	310.467584771736	0.008975064710088	0.095275593365677	0.831267778543445	0.943863727803992
Rtf1	3217.67094480294	0.008981226935512	0.078027201000264	0.81704992368734	0.93963925362484
Ggnbp2	5402.04589295691	0.008996308936829	0.069232782334112	0.808433105869897	0.936207776310932
Hbs1l	3581.91948829694	0.008996800908241	0.049752227131605	0.786959175955157	0.92909215112941
2410131K14Rik	590.111004992725	0.009000493010247	0.082719702557447	0.820824457325264	0.940954830947598
Mcts1	2175.87656938723	0.009039523961153	0.064245842983457	0.802538944177227	0.934085164882432
Nedd1	2875.04463486878	0.009047453629464	0.059295875836915	0.79720020095206	0.932413324178107
Sp110	5288.84496864158	0.009055036733873	0.050997764334164	0.787314848773974	0.92909215112941
Nap1l4	15268.6056450165	0.00906738291211	0.043398624355679	0.774595902884464	0.925362742277169
Smyd3	3376.97754071558	0.009067503385846	0.056364505311565	0.793540533945443	0.93180200635852
H3f3a	11386.6170335314	0.00907122235809	0.050868755281833	0.786773607061102	0.92909215112941
Pde4b	8344.56942692824	0.009105019043459	0.110847060926197	0.838930983225186	0.946931192112161
Txnip	6496.14048188523	0.009110537730528	0.083649187615806	0.819489667566039	0.940612216642311
Neto2	146.634718344197	0.00911408702423	0.13691753842629	0.850556316823358	0.951475242966539
Tspan9	144.936544730846	0.009135514960679	0.140749045156491	0.851548259392507	0.951723751561452
Srcap	187.95291790333	0.009155087755672	0.108619873579175	0.836775897157008	0.946301461980753
Srek1ip1	1277.89851822936	0.009156685045646	0.067077328739236	0.802942242175027	0.934154368877787
Ankhd1	2030.81579805737	0.009182753951604	0.06394918494846	0.79918689176603	0.932911597152514
Ap4s1	1535.61050812069	0.009192340807251	0.070017792359657	0.805149307292309	0.934971217243326
Rom1	136.698104758693	0.009194597784664	0.141724599400044	0.850934822840261	0.951567009545288
Sumf2	1271.58169640825	0.009215590843778	0.062859599122089	0.797348520609343	0.932413324178107
Mrpl3	3071.76410737319	0.009248288183491	0.052775484145831	0.785229190777952	0.928612126579805
Cmas	1223.56205821948	0.009252459790118	0.133530508269498	0.847059833789709	0.950234813092907
Tmbim1	2863.23384492348	0.009259686597248	0.052886922322504	0.785113030597608	0.928612126579805
Tns3	986.848507465861	0.009261836334344	0.084125780140468	0.816977468704804	0.93963925362484
Usp47	3127.34215806826	0.009273455135912	0.065498116227789	0.798871218990481	0.932727583478104
Slc39a4	254.776076333597	0.009274291032795	0.131937481513465	0.846082963464834	0.949931190178158
Lztr1	2000.31797815524	0.009279856428719	0.074689791978525	0.807942218613354	0.936207776310932
Mlf2	7191.95878616077	0.00929627452989	0.056376771976702	0.788494942234411	0.92971674139796
Tmem106a	247.417871113069	0.009308469803662	0.106049210417126	0.832522041975759	0.94436769012895
N4bp1	730.989800274457	0.009319986056542	0.090633463029169	0.821319614547913	0.941027518751223
Gabarapl2	2108.18657014212	0.00933243846718	0.064458087421929	0.796539948120222	0.932245566303798
Snapin	3717.02395245033	0.009341990436237	0.052387809134832	0.782618756041876	0.928493806736549
Ola1	2208.61553160435	0.009344183996954	0.066907810533196	0.798842131567267	0.932727583478104
Tpr	10821.6106782401	0.00938259484998	0.061540812785289	0.792362133571849	0.931577950665549
Eya1	1304.13694003478	0.009388791202501	0.081105624024951	0.811814902297102	0.937454813805028
Hk1os	144.440216077623	0.009395131045738	0.107372118028444	0.831820179178485	0.944206692472626
Ash2l	5838.39805812189	0.009397084604167	0.116714869766996	0.837100869986005	0.946469221198736
Edaradd	137.23281340301	0.009414766443876	0.127516814000648	0.841950802256102	0.947867169273345
Preb	4320.23399051777	0.009418025531668	0.065371384367048	0.795690456048377	0.932241205279905
Prx	198.368467298037	0.009422946068835	0.130433588277847	0.843049327760821	0.948741945360734
Gpatch8	3357.96489355169	0.009440416011062	0.070273910257923	0.800293551749449	0.933113178379417
Ndufb4	1001.98330969743	0.009460563719513	0.072950597046248	0.802577826731804	0.934085164882432
Ccny	1019.74435361075	0.00946355041796	0.080882789504305	0.810148036166161	0.936550850237494
Smc1a	12605.9562346509	0.009472051330197	0.051108907269489	0.777965629323883	0.927211862736179
Ttc30b	343.288445425523	0.009475132239242	0.091085552177576	0.81878026053422	0.940300897166559
Sigmar1	3250.34935137074	0.009483158450416	0.06077698555108	0.789363760953911	0.929994604923798
Gm12918	401.564589269114	0.009491256478122	0.080545242478365	0.809292976699098	0.936207776310932
Myd88	2348.24542799659	0.009541514453116	0.056244509290906	0.782926566883727	0.928526260760161
Ddx5	73439.913805676	0.00954188193807	0.057778816914089	0.784713127214241	0.928612126579805
Lamc1	164.976062977396	0.009547718873285	0.139461762410237	0.844513812588838	0.949123207064519
Utp6	2841.47241231645	0.009548277709535	0.06753224021788	0.795229403502429	0.932071083203522
Sipa1l3	198.587309720149	0.009558341016225	0.117730964415299	0.834896741216644	0.945698218340013
Rsf1	2560.31483495558	0.009562427317167	0.070942147237923	0.798470116244641	0.932720559342083
Mis18a	2475.63728749742	0.009572764656728	0.058417866767586	0.784773313616448	0.928612126579805
Ube2m	497.6910908121	0.009575838872631	0.082598103466288	0.809538186249777	0.936286706165181
Clptm1l	2629.14476195809	0.009597463741295	0.132082141781705	0.840881145355217	0.947444071550771
Psmg1	3931.66280318041	0.009605599479199	0.05707019822452	0.78249183412665	0.928493806736549
Ybx1	36375.8457099447	0.009607721304189	0.174862320542555	0.853674432566166	0.953156734961316
Mageh1	285.174720689461	0.009615310365672	0.108932894835645	0.828932763283259	0.943098909777866
Dnajb2	460.185089369874	0.00961972078068	0.119971121474013	0.835011483953319	0.945737435864995
Elp3	4673.93816569689	0.009628519975966	0.049955921145548	0.77275861360137	0.925164946261233
Ece2	1471.33469415144	0.009636133372047	0.070119618249677	0.796109802383674	0.932245566303798
Pdcd11	1810.11406407943	0.009637559025363	0.068071913594213	0.793939689615349	0.93180200635852
Tlr4	405.14531996736	0.009643810382252	0.097349793477388	0.820551963215533	0.940954830947598
2300009A05Rik	173.051622790568	0.009644787529253	0.107678990365683	0.827639171604498	0.942721675507447
Gnb2	7892.54522637739	0.009661244708887	0.101350241918514	0.823138030116604	0.94164144176519
Yy1	692.863200310786	0.009662259628358	0.106308161409878	0.826459330023414	0.942423458144599
Peli2	474.689729294393	0.009672829590786	0.09389059846441	0.817356965936473	0.939717700001376
Wwp2	5597.25689050124	0.009675602648216	0.060709085001023	0.785143085316536	0.928612126579805
Bri3bp	3996.44497559338	0.009679891735937	0.058236220261619	0.782228712608999	0.928493806736549
D930048G16Rik	163.148740511128	0.009683420887153	0.148846044653505	0.84554289584252	0.949556497243374
Arglu1	3170.87456895374	0.009690271025827	0.087288977516203	0.811537328244267	0.937359099398378
Pum3	8673.80946486896	0.009745258034277	0.044405019590321	0.760433816844618	0.920820760569745
Trim16	1614.36282657256	0.00975204679337	0.065295808278119	0.788578031580404	0.929721842266788
Ndfip1	4678.68564737509	0.009777390800994	0.049695263934314	0.768966921204867	0.923574027055581
Ldlrad3	1016.15368831011	0.00979067488509	0.079773005048284	0.802693156255492	0.934085164882432
Gm42729	165.924737669412	0.009797884109175	0.147814057966599	0.843418339714782	0.948885825580756
Capn11	116.169134490115	0.009807779245385	0.362764660831927	0.864658310029985	0.957878130186171
Acot11	250.728136307221	0.009832062772744	0.121311890810456	0.832128483871975	0.944342719874357
Scyl2	435.728424552019	0.009837732513089	0.094814381995049	0.815055787613286	0.938992632928677
2810025M15Rik	1182.126415749	0.009839932956438	0.07301264678745	0.794949900812291	0.932071083203522
Psmf1	2949.46157971763	0.009840999950908	0.054558704666053	0.774229921909072	0.925362742277169
Drosha	2290.14927387111	0.009852747219714	0.075192945051173	0.796926265503435	0.932393461988557
Sec16a	1089.47740337379	0.009868554078838	0.06427159517951	0.785000479795291	0.928612126579805
Slc25a20	2762.99923277645	0.009888548643741	0.067464418321464	0.788078073957474	0.929503755495006
Cnpy4	2040.53819434825	0.009896000830615	0.066238630405987	0.786588537240293	0.92909215112941
Clptm1	5339.58495440677	0.00989883964122	0.079582649780425	0.800387235775297	0.933113178379417
Hist1h2ae	1280.0547830455	0.009909648758503	0.075955554364102	0.796562926274153	0.932245566303798
Btbd10	856.840263427904	0.009915373104798	0.071593512019702	0.791937795342178	0.931517456034855
Zwilch	1072.25936747677	0.009917604972443	0.080324467224401	0.800742009929281	0.933249584943421
Ly6e	36582.9494371031	0.009923017267729	0.049535127259589	0.765393843007753	0.922097256875231
1700096K18Rik	217.833002506686	0.009949773702525	0.110908306022192	0.824345297844495	0.94194296170579
B130034C11Rik	151.64079526243	0.00997609907782	0.108022952352053	0.822074153443563	0.941425483935625
Zmym6	820.725831204729	0.009982092572574	0.091427019255678	0.809613555559811	0.936286706165181
Vwa9	3881.29105565267	0.01000744272396	0.05306220040033	0.768562548338475	0.92327623861056
Capn7	2497.14103181424	0.01001229850522	0.062115218917349	0.779526931866065	0.927240189101089
Zfp532	227.518596430449	0.010017386741076	0.119915088565451	0.828308149695383	0.942758595989229
Thoc3	5027.31419513082	0.01001944279948	0.053398116748718	0.768746336931142	0.923403048858777
Eef1d	10477.7289384578	0.010022475527481	0.042899445972941	0.750498158414205	0.917246338474529
Atp5c1	17872.6356369095	0.010024527573027	0.042604959744429	0.749748823114537	0.917246338474529
Mturn	173.490892853254	0.010047127937428	0.129889547174877	0.832628204236485	0.944397359739355
Rprd1b	3591.44118929637	0.010051816150685	0.066876361063296	0.784040710934725	0.928612126579805
Sp140	953.262491063144	0.010052386957286	0.077088928973723	0.794875892830185	0.932071083203522
Cldn34c1	133.493490415429	0.010053306146142	0.10803374864904	0.820735934263435	0.940954830947598
Smim12	2009.36414403458	0.010067330617222	0.062770105820491	0.77910515628306	0.927240189101089
Cct6a	15346.5356430176	0.010070499807825	0.047033888041248	0.757840335254492	0.919754144454332
Ubn1	2643.20841032839	0.010075543374643	0.069606938152914	0.786539702209941	0.92909215112941
Rrm1	19285.943055502	0.010079618698741	0.04371571713942	0.751000144741157	0.917246338474529
Jtb	4101.56263649392	0.010082162298677	0.053456222141162	0.767426317669864	0.922756468755737
Tm9sf3	5689.21394299768	0.010090872198659	0.130764117293805	0.832301007555159	0.944342719874357
Atg2b	1014.04692780654	0.01011346224458	0.070107789684148	0.786305836330518	0.929084493698242
Slc20a2	819.204517697643	0.010133226009576	0.084273697120983	0.8003539744819	0.933113178379417
Rapgef6	2668.11187386372	0.010140969459185	0.073787992230045	0.789687504337666	0.929994604923798
1810034E14Rik	147.891778722129	0.010141123044521	0.133857362348489	0.832810450964513	0.94443592621923
Ccar1	6151.63246215669	0.010155350299184	0.066600328526991	0.781579974999887	0.928142107766084
Mybbp1a	9932.86587116449	0.010162487421004	0.053597503655871	0.765828448735033	0.922182191716445
Zmym1	739.977298423116	0.010169762302111	0.089614061030755	0.804546163631593	0.934745238505155
Nsun4	1304.58658696525	0.010190664381523	0.066051367985632	0.780228777951318	0.927669029379305
Yae1d1	841.578679065728	0.010200462098692	0.070210562098562	0.784638106271006	0.928612126579805
Zfp169	183.489499863957	0.010204157037018	0.12447789143853	0.827522017073451	0.942721675507447
Pik3cg	7065.61933666221	0.010207940114555	0.055921718708299	0.767865921274003	0.922911675396942
Mfn1	748.222851142216	0.010210933926009	0.120344611610135	0.825294461560317	0.942125778105453
Tbl1xr1	2506.47454600129	0.010214342659633	0.075833346148905	0.790366856363887	0.930436857736045
Cnpy2	5147.57155715301	0.010217172417803	0.055040504412774	0.766527978982997	0.922239961667036
Tpcn2	768.571769737492	0.010217335613641	0.094381208228463	0.807743240784523	0.936207776310932
Dync1li2	2505.01242394816	0.010221068760841	0.062216774022089	0.775202461649093	0.925362742277169
Mrpl42	6092.14642352188	0.010223090330147	0.048560912026662	0.756961051273242	0.919392236109039
Zc3h6	294.75172588507	0.010230506649056	0.119567490017332	0.824551146298595	0.94194296170579
Zfp236	380.880000161466	0.01025347291541	0.100683662669711	0.812061449771904	0.937556079138062
Spryd4	1020.85737545848	0.010257594148824	0.077229582102338	0.790959206879152	0.930762882863275
Nup98	1035.27767677476	0.010269864939821	0.083145402820579	0.796650793556856	0.93225596977745
Pomt2	589.70706306833	0.010271045072642	0.112152619288143	0.819583228664048	0.940628141093867
Epm2aip1	964.43296467348	0.010279445262624	0.092191644493587	0.804753074810388	0.934745238505155
Scarb1	4567.16324751847	0.010283438431974	0.069837943334422	0.782531945434183	0.928493806736549
Ppie	7944.96502253955	0.010292823997044	0.049884559268338	0.757514138396817	0.91973841695495
Mxd1	1119.04860347055	0.010303161196152	0.085849862495123	0.798598253817401	0.932727583478104
Efcab14	4424.97761519758	0.010316602127044	0.063648731830888	0.774844229289409	0.925362742277169
Slc25a37	782.76202460614	0.010316929934738	0.079455563603528	0.792073933092328	0.931517456034855
Pabpn1	461.628483361179	0.010326897777199	0.093359408905006	0.804875517126939	0.934745238505155
Vapb	2563.04817600462	0.010327612088916	0.119222424244296	0.82273615875272	0.941425483935625
Tmem14a	202.597347436592	0.010328387789717	0.095180631921394	0.806372570900724	0.935747328638631
Sla	3163.84346759264	0.010328453264587	0.071607004149918	0.783557969294988	0.928612126579805
Slx4ip	639.86477712932	0.010335675646958	0.089476613226694	0.801320988582329	0.933648499578107
Uqcr11	7500.66328070557	0.010342422354621	0.051875047016884	0.759401230883441	0.920136740848711
Pex11g	372.084817543547	0.010374475105408	0.085053796681924	0.796486463727066	0.932245566303798
8430429K09Rik	361.554800697516	0.01037837143039	0.095684380711918	0.805876428525157	0.935355492852601
Ell2	291.732233887698	0.010401397397701	0.179945026027833	0.843032758819133	0.948741945360734
Psmc6	5998.59086889887	0.010405842179292	0.054058875079196	0.76105439500141	0.920906629139976
Trip12	2561.05160844592	0.010416799269723	0.06434910577906	0.773550290925083	0.925359498569925
Commd5	839.110120098954	0.010422653921286	0.073568831036367	0.783793308463572	0.928612126579805
Nfkbib	1886.06450074626	0.010424489810971	0.065983349354259	0.775279060044764	0.925362742277169
Ldlrap1	3206.01501053859	0.010426260529926	0.059905913722211	0.768073758373026	0.922990249089137
Gm9840	107.305990833025	0.010429581209299	0.108755798546541	0.814673541405003	0.938933754540994
Zfp330	3595.05802080461	0.010451148153658	0.05541395172587	0.761869245423664	0.920906629139976
Acsl5	10601.9250446433	0.010460348690824	0.045121062625768	0.745037759370996	0.914245371922064
Rps27rt	3742.10870674852	0.010466533050686	0.069266708916499	0.77814670309654	0.927240189101089
Spic	190.320477286996	0.010488195382703	0.116873470173991	0.8187135134212	0.940300897166559
Myl6b	118.105490677721	0.010502513056771	0.111054308502705	0.814917764769805	0.938933754540994
Tbc1d30	94.997235837193	0.010507397458997	0.151764437185034	0.833663731511648	0.945027051451406
Nup205	2434.24991739667	0.010516461266153	0.072526873523676	0.780766557817326	0.928020184117985
Fam3a	1249.54330168832	0.010532214467419	0.063223992212844	0.76980163454254	0.923640394533938
Hist1h3d	246.578107983969	0.010542983823769	0.105346488807276	0.810350175449555	0.936588022227215
Nudt3	4030.00596194757	0.010545654676761	0.068645457172273	0.775820634094373	0.925777068828343
Arl13b	389.417407415995	0.010562351916488	0.112260903201444	0.814661215182093	0.938933754540994
2310009B15Rik	387.850502361495	0.010564472812862	0.082651191890432	0.790498176804063	0.930498651674826
Fig4	2279.78753641869	0.010579509655611	0.065362499878743	0.7713294963147	0.924154828917856
Nrd1	4524.37990633354	0.010593945239543	0.04973577010902	0.750444731303298	0.917246338474529
Pcna-ps2	189.177624429922	0.010608930943139	0.104731477349684	0.808751662871571	0.936207776310932
Tor1a	3558.96405224261	0.010613307692565	0.057638701490701	0.76121790582405	0.920906629139976
Zfp91	1710.44785036429	0.010617442670924	0.070417502822197	0.776365420448577	0.926146278218798
Trim44	1081.37377673493	0.010626866283019	0.091076324474356	0.797341914235344	0.932413324178107
Fam98b	556.623744266476	0.010692579077674	0.081866284289089	0.787238095325938	0.92909215112941
Appl2	1816.28757334798	0.010726172580841	0.069235569099653	0.772799590828173	0.925164946261233
Usp25	1312.56100248507	0.010738144842512	0.102140019058619	0.804543889219597	0.934745238505155
Eogt	145.631907308172	0.010740714102154	0.127315566624425	0.820105363603401	0.940861474582034
Ankrd49	1832.77953229009	0.010744044451353	0.060474507665936	0.761976901158021	0.920906629139976
Lclat1	674.07341895603	0.010757804379433	0.084726391527462	0.788870385241521	0.929938991559733
Lyrm9	991.754617805308	0.010763491245869	0.07646688355208	0.780156441726467	0.927669029379305
Tgoln1	3888.47787584055	0.010788659445573	0.067566861439884	0.769579031337213	0.923640394533938
Gng2	2318.60399106313	0.010818635750272	0.071673418276001	0.773715136286964	0.925359498569925
Ankib1	613.512955034441	0.010826638283775	0.116710033092918	0.812914501500739	0.937990496159797
Gm1840	184.885144427256	0.010830293415404	0.093029196250309	0.795342373540026	0.932110938966091
Akap10	1658.30125086219	0.010851112455027	0.072449801116533	0.77394409820078	0.925359498569925
Tbce	1682.65373435735	0.01085866879718	0.070882521011635	0.772000469700058	0.924677173448958
Ndufa13	6690.34423317367	0.010894379489048	0.054768105968915	0.751269735758671	0.917246338474529
Rbm3	15552.7662166269	0.010904155110434	0.078009853693998	0.779066798437103	0.927240189101089
Tnni1	117.101026308394	0.010913434150896	0.150558517577429	0.826970664109614	0.942423458144599
Impact	1134.54995180239	0.010926916921995	0.086553956063034	0.787475489328456	0.92909215112941
Crcp	2187.87748111067	0.010936730220922	0.052272702003451	0.746722369289238	0.915367202695135
Cct7	24041.0442831663	0.010959635445148	0.049515261851646	0.741802075133891	0.91296337137738
Ythdf2	9617.66122785984	0.01096654540257	0.0510676049973	0.744193261557802	0.914000339135188
Csf2rb2	208.160034603315	0.01097445732029	0.125598993140153	0.815413092900823	0.939000626607339
Tamm41	2713.35726925122	0.010993128166362	0.06012959988045	0.756235637244911	0.919340814741176
Polr2d	4637.54650267375	0.011006165775368	0.043512402650096	0.728542355582283	0.909354836248296
Casp6	2336.91674998026	0.01103999224018	0.064963821788043	0.761266425045753	0.920906629139976
Polr3gl	2197.56933870174	0.011054545313158	0.052672473221068	0.74471091244331	0.914245371922064
Pcbp2	4683.07249869062	0.011063089115447	0.049072924409885	0.738698740708055	0.912133071806038
Mrps5	2713.16640297106	0.011077529197108	0.059712574251645	0.75390265005352	0.918581763159455
Zfp692	1063.16094492029	0.011080021613097	0.092121534868935	0.789934925916924	0.930113901797843
Pigg	615.735277680086	0.011115693663915	0.092073224424854	0.789234904900492	0.929938991559733
Dhodh	3248.80528131347	0.011122917844909	0.058186589628576	0.750938993253247	0.917246338474529
Snrpe	6530.63803197302	0.011127026050141	0.053160554361041	0.743839000576788	0.913826169001709
Tmem50a	11915.9060572913	0.011168695548268	0.048123212967493	0.73458860758468	0.911594188806725
Bhlhb9	3121.43041906974	0.011180872607916	0.059045610762507	0.750829105556408	0.917246338474529
Suco	1403.22436298333	0.011187491005507	0.082299217841978	0.778179935423325	0.927240189101089
Wdr25	234.788778618463	0.011196421987521	0.115105123450324	0.805692332490217	0.935262058246542
Adssl1	7552.58081975401	0.011211223607026	0.066644493122668	0.75977676816658	0.920424571731681
Slc19a2	409.814690740025	0.01122234432883	0.097628309264099	0.792252808086421	0.931577950665549
Pard3b	350.23327367407	0.011238740264173	0.113928927071443	0.804220415647933	0.934720144378516
Ubxn1	5733.70672226595	0.011249404147694	0.05417976606563	0.74264974179253	0.913435193510371
Tgfb1	883.611269716974	0.011262790200181	0.141791139179512	0.818223123603145	0.940072586238225
Haus2	2044.67272634951	0.011266042670459	0.060540978806354	0.750966232222656	0.917246338474529
Trp53inp2	76.9882059256168	0.011270483694315	0.26095004010102	0.843035722324536	0.948741945360734
Gigyf1	2517.3981852282	0.011274318068272	0.073613881563816	0.766816733705285	0.922493347396778
Blcap	1692.94304300646	0.01130704779431	0.06680968539429	0.758008586670277	0.919754144454332
Pbx2	474.288001625354	0.011310168969114	0.093674890102401	0.787153655653239	0.92909215112941
2810428I15Rik	2324.22748879736	0.011326968485983	0.052525093818031	0.738459705226139	0.912133071806038
Hist1h2an	240.648815532423	0.01136914172808	0.107614720391863	0.797617753834541	0.932413324178107
Etohd2	104.320634927724	0.011372019307386	0.129612982790668	0.810986120818399	0.936965525630408
Cytip	1666.21045320165	0.011374103831596	0.07128736370259	0.762075967771312	0.920906629139976
Sdf4	10349.0530041384	0.0113797950334	0.052945390413441	0.737941018339946	0.912133071806038
Lrrc59	5845.86693529994	0.01138281877473	0.081710236074325	0.773806853960764	0.925359498569925
Srp72	6166.48277896673	0.01139908912487	0.051855466632595	0.735812181185818	0.91179682654809
Zfp768	380.067311582044	0.011414558487084	0.104164923467079	0.794210435951633	0.93180200635852
Tbc1d22b	1098.77791787633	0.011427254668079	0.098655032709151	0.789466561454361	0.929994604923798
Tpra1	2245.55776504424	0.011430722382832	0.057434066527125	0.743311643073932	0.913773238371661
Btbd7	135.43594332987	0.011462999683081	0.132369115506326	0.810873062262878	0.936965525630408
Mycbp2	3023.75984280388	0.011464960706948	0.072802129996807	0.762062970334871	0.920906629139976
Coq9	2925.026243366	0.011484854161983	0.066926375706953	0.754504130854066	0.918903147178972
Rbm28	2127.8161135193	0.011489421595108	0.067162099604047	0.754704089063957	0.918973289386316
Gm16740	92.9193247263814	0.011491075421704	0.124181261681957	0.806186064684819	0.935622879514266
Nol11	3680.04082579179	0.011492642751871	0.048741680344458	0.728391246617527	0.909354836248296
