ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002275	myeloid cell activation involved in immune response	2/110	98/21351	0.0909488703556441	0.252066738567377	0.207119958640455	ENSMUSG00000014453/ENSMUSG00000021457	2
GO:0045582	positive regulation of T cell differentiation	2/110	99/21351	0.0925232012761888	0.252066738567377	0.207119958640455	ENSMUSG00000028076/ENSMUSG00000021457	2
GO:0046889	positive regulation of lipid biosynthetic process	2/110	99/21351	0.0925232012761888	0.252066738567377	0.207119958640455	ENSMUSG00000005533/ENSMUSG00000022708	2
GO:0006469	negative regulation of protein kinase activity	3/110	208/21351	0.0925605866111923	0.252066738567377	0.207119958640455	ENSMUSG00000019960/ENSMUSG00000005533/ENSMUSG00000022114	3
GO:0062197	cellular response to chemical stress	4/110	332/21351	0.0927235563603597	0.252066738567377	0.207119958640455	ENSMUSG00000027130/ENSMUSG00000096764/ENSMUSG00000040152/ENSMUSG00000028211	4
GO:0002283	neutrophil activation involved in immune response	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000021457	1
GO:0006089	lactate metabolic process	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000030246	1
GO:0006684	sphingomyelin metabolic process	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000019872	1
GO:0032352	positive regulation of hormone metabolic process	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000005533	1
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000034341	1
GO:0033623	regulation of integrin activation	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000020120	1
GO:0042730	fibrinolysis	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000040152	1
GO:0043652	engulfment of apoptotic cell	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000040152	1
GO:0044539	long-chain fatty acid import into cell	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000040152	1
GO:0048143	astrocyte activation	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000020009	1
GO:0048291	isotype switching to IgG isotypes	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000026012	1
GO:0060099	regulation of phagocytosis, engulfment	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000029254	1
GO:0071605	monocyte chemotactic protein-1 production	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000021457	1
GO:0071625	vocalization behavior	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000029673	1
GO:0071637	regulation of monocyte chemotactic protein-1 production	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000021457	1
GO:0071676	negative regulation of mononuclear cell migration	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000036006	1
GO:0098869	cellular oxidant detoxification	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000038332	1
GO:1901673	regulation of mitotic spindle assembly	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000036006	1
GO:1904424	regulation of GTP binding	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000036006	1
GO:2000010	positive regulation of protein localization to cell surface	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000041488	1
GO:2000251	positive regulation of actin cytoskeleton reorganization	1/110	19/21351	0.0935162853065409	0.252066738567377	0.207119958640455	ENSMUSG00000029254	1
GO:0050679	positive regulation of epithelial cell proliferation	3/110	211/21351	0.0956114626896234	0.255271611803861	0.209753361270097	ENSMUSG00000027009/ENSMUSG00000042207/ENSMUSG00000020546	3
GO:0097061	dendritic spine organization	2/110	101/21351	0.0956956881776919	0.255271611803861	0.209753361270097	ENSMUSG00000005533/ENSMUSG00000035168	2
GO:0009100	glycoprotein metabolic process	4/110	336/21351	0.0958371474979037	0.255271611803861	0.209753361270097	ENSMUSG00000021360/ENSMUSG00000020346/ENSMUSG00000040710/ENSMUSG00000030306	4
GO:0010657	muscle cell apoptotic process	2/110	102/21351	0.0972936008422495	0.255271611803861	0.209753361270097	ENSMUSG00000005533/ENSMUSG00000018209	2
GO:0031058	positive regulation of histone modification	2/110	102/21351	0.0972936008422495	0.255271611803861	0.209753361270097	ENSMUSG00000029673/ENSMUSG00000034341	2
GO:0032602	chemokine production	2/110	102/21351	0.0972936008422495	0.255271611803861	0.209753361270097	ENSMUSG00000020125/ENSMUSG00000021457	2
GO:0050727	regulation of inflammatory response	4/110	338/21351	0.0974123941437741	0.255271611803861	0.209753361270097	ENSMUSG00000026012/ENSMUSG00000056054/ENSMUSG00000056071/ENSMUSG00000029254	4
GO:0002281	macrophage activation involved in immune response	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000021457	1
GO:0006349	regulation of gene expression by genetic imprinting	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000024805	1
GO:0010763	positive regulation of fibroblast migration	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000040152	1
GO:0010888	negative regulation of lipid storage	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000020189	1
GO:0010984	regulation of lipoprotein particle clearance	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000038175	1
GO:0030852	regulation of granulocyte differentiation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000026288	1
GO:0032695	negative regulation of interleukin-12 production	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000040152	1
GO:0033599	regulation of mammary gland epithelial cell proliferation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000042207	1
GO:0035970	peptidyl-threonine dephosphorylation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000019960	1
GO:0035988	chondrocyte proliferation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000025880	1
GO:0045623	negative regulation of T-helper cell differentiation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000025880	1
GO:0046851	negative regulation of bone remodeling	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000026288	1
GO:0048635	negative regulation of muscle organ development	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000004698	1
GO:0071636	positive regulation of transforming growth factor beta production	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000040152	1
GO:0072189	ureter development	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000027684	1
GO:0090030	regulation of steroid hormone biosynthetic process	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000005533	1
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000041488	1
GO:1901862	negative regulation of muscle tissue development	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000004698	1
GO:1902004	positive regulation of amyloid-beta formation	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000020009	1
GO:1905153	regulation of membrane invagination	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000029254	1
GO:1990776	response to angiotensin	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000027562	1
GO:2000114	regulation of establishment of cell polarity	1/110	20/21351	0.0981906341072289	0.255271611803861	0.209753361270097	ENSMUSG00000036006	1
GO:0033555	multicellular organismal response to stress	2/110	103/21351	0.0988991324746869	0.256485662242045	0.210750930715289	ENSMUSG00000041890/ENSMUSG00000040152	2
GO:0072676	lymphocyte migration	2/110	103/21351	0.0988991324746869	0.256485662242045	0.210750930715289	ENSMUSG00000027009/ENSMUSG00000036006	2
GO:0002367	cytokine production involved in immune response	2/110	104/21351	0.100512163960512	0.258927619365932	0.212757455103933	ENSMUSG00000022309/ENSMUSG00000025880	2
GO:0006906	vesicle fusion	2/110	104/21351	0.100512163960512	0.258927619365932	0.212757455103933	ENSMUSG00000047735/ENSMUSG00000041488	2
GO:0060349	bone morphogenesis	2/110	104/21351	0.100512163960512	0.258927619365932	0.212757455103933	ENSMUSG00000066026/ENSMUSG00000040152	2
GO:0098659	inorganic cation import across plasma membrane	2/110	104/21351	0.100512163960512	0.258927619365932	0.212757455103933	ENSMUSG00000027130/ENSMUSG00000096764	2
GO:0099587	inorganic ion import across plasma membrane	2/110	104/21351	0.100512163960512	0.258927619365932	0.212757455103933	ENSMUSG00000027130/ENSMUSG00000096764	2
GO:0042063	gliogenesis	4/110	342/21351	0.100599417820421	0.258927619365932	0.212757455103933	ENSMUSG00000020009/ENSMUSG00000056054/ENSMUSG00000056071/ENSMUSG00000029254	4
GO:0007623	circadian rhythm	3/110	217/21351	0.101835496395098	0.258927619365932	0.212757455103933	ENSMUSG00000063889/ENSMUSG00000042207/ENSMUSG00000048490	3
GO:1902106	negative regulation of leukocyte differentiation	2/110	105/21351	0.102132577189929	0.258927619365932	0.212757455103933	ENSMUSG00000026288/ENSMUSG00000025880	2
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000040152	1
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000041538	1
GO:0031290	retinal ganglion cell axon guidance	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000028289	1
GO:0032332	positive regulation of chondrocyte differentiation	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000025880	1
GO:0032682	negative regulation of chemokine production	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000020125	1
GO:0033630	positive regulation of cell adhesion mediated by integrin	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000021457	1
GO:0035020	regulation of Rac protein signal transduction	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000029673	1
GO:0043116	negative regulation of vascular permeability	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000022309	1
GO:0043984	histone H4-K16 acetylation	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000029673	1
GO:0045821	positive regulation of glycolytic process	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000022708	1
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000030165	1
GO:0046629	gamma-delta T cell activation	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000021457	1
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000004698	1
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000022114	1
GO:1903540	establishment of protein localization to postsynaptic membrane	1/110	21/21351	0.102841097294525	0.258927619365932	0.212757455103933	ENSMUSG00000041488	1
GO:0007160	cell-matrix adhesion	3/110	218/21351	0.102888376056896	0.258927619365932	0.212757455103933	ENSMUSG00000027009/ENSMUSG00000020717/ENSMUSG00000040152	3
GO:0070374	positive regulation of ERK1 and ERK2 cascade	3/110	218/21351	0.102888376056896	0.258927619365932	0.212757455103933	ENSMUSG00000022309/ENSMUSG00000021360/ENSMUSG00000022114	3
GO:0045862	positive regulation of proteolysis	4/110	345/21351	0.103021349289732	0.258955438924723	0.212780314073343	ENSMUSG00000056054/ENSMUSG00000056071/ENSMUSG00000025880/ENSMUSG00000021457	4
GO:0045639	positive regulation of myeloid cell differentiation	2/110	106/21351	0.103760255050812	0.26050447012757	0.214053132853361	ENSMUSG00000027562/ENSMUSG00000026288	2
GO:0017038	protein import	3/110	219/21351	0.10394562433404	0.260661754528336	0.214182371398544	ENSMUSG00000022309/ENSMUSG00000021457/ENSMUSG00000038393	3
GO:0007088	regulation of mitotic nuclear division	2/110	107/21351	0.105395081421709	0.263277506685938	0.216331700904592	ENSMUSG00000026012/ENSMUSG00000005533	2
GO:0048145	regulation of fibroblast proliferation	2/110	107/21351	0.105395081421709	0.263277506685938	0.216331700904592	ENSMUSG00000055639/ENSMUSG00000028211	2
GO:1903707	negative regulation of hemopoiesis	2/110	107/21351	0.105395081421709	0.263277506685938	0.216331700904592	ENSMUSG00000026288/ENSMUSG00000025880	2
GO:0010810	regulation of cell-substrate adhesion	3/110	221/21351	0.106073118612632	0.263277506685938	0.216331700904592	ENSMUSG00000021360/ENSMUSG00000018209/ENSMUSG00000040152	3
GO:0045637	regulation of myeloid cell differentiation	3/110	221/21351	0.106073118612632	0.263277506685938	0.216331700904592	ENSMUSG00000027562/ENSMUSG00000026288/ENSMUSG00000032698	3
GO:0045732	positive regulation of protein catabolic process	3/110	221/21351	0.106073118612632	0.263277506685938	0.216331700904592	ENSMUSG00000048249/ENSMUSG00000038175/ENSMUSG00000025880	3
GO:0110020	regulation of actomyosin structure organization	2/110	108/21351	0.107036941164907	0.263277506685938	0.216331700904592	ENSMUSG00000004568/ENSMUSG00000032740	2
GO:0051495	positive regulation of cytoskeleton organization	3/110	222/21351	0.107143310382377	0.263277506685938	0.216331700904592	ENSMUSG00000032740/ENSMUSG00000020120/ENSMUSG00000029254	3
GO:0002716	negative regulation of natural killer cell mediated immunity	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000030165	1
GO:0003417	growth plate cartilage development	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000040152	1
GO:0033008	positive regulation of mast cell activation involved in immune response	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000021457	1
GO:0035268	protein mannosylation	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000030306	1
GO:0043117	positive regulation of vascular permeability	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000022309	1
GO:0043306	positive regulation of mast cell degranulation	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000021457	1
GO:0060088	auditory receptor cell stereocilium organization	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000036006	1
GO:0060602	branch elongation of an epithelium	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000022114	1
GO:0098877	neurotransmitter receptor transport to plasma membrane	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000041488	1
GO:1903975	regulation of glial cell migration	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000029254	1
GO:2000192	negative regulation of fatty acid transport	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000040152	1
GO:2001026	regulation of endothelial cell chemotaxis	1/110	22/21351	0.107467795808243	0.263277506685938	0.216331700904592	ENSMUSG00000040152	1
GO:0010876	lipid localization	5/110	488/21351	0.107872212464368	0.263963801007279	0.216895620016884	ENSMUSG00000042207/ENSMUSG00000048490/ENSMUSG00000020189/ENSMUSG00000021457/ENSMUSG00000040152	5
GO:0043393	regulation of protein binding	3/110	223/21351	0.108217762309103	0.264504634228464	0.217340015636235	ENSMUSG00000022309/ENSMUSG00000027009/ENSMUSG00000018209	3
GO:0048144	fibroblast proliferation	2/110	109/21351	0.108685720119526	0.26503842656013	0.217778625848298	ENSMUSG00000055639/ENSMUSG00000028211	2
GO:0106027	neuron projection organization	2/110	109/21351	0.108685720119526	0.26503842656013	0.217778625848298	ENSMUSG00000005533/ENSMUSG00000035168	2
GO:0007163	establishment or maintenance of cell polarity	3/110	224/21351	0.109296447117415	0.266222079905263	0.218751218397723	ENSMUSG00000005533/ENSMUSG00000036006/ENSMUSG00000022114	3
GO:0006275	regulation of DNA replication	2/110	110/21351	0.110341305094669	0.266262287875476	0.218784256763574	ENSMUSG00000032740/ENSMUSG00000055639	2
GO:0016525	negative regulation of angiogenesis	2/110	110/21351	0.110341305094669	0.266262287875476	0.218784256763574	ENSMUSG00000022114/ENSMUSG00000040152	2
GO:0090174	organelle membrane fusion	2/110	110/21351	0.110341305094669	0.266262287875476	0.218784256763574	ENSMUSG00000047735/ENSMUSG00000041488	2
GO:2000379	positive regulation of reactive oxygen species metabolic process	2/110	110/21351	0.110341305094669	0.266262287875476	0.218784256763574	ENSMUSG00000021457/ENSMUSG00000040152	2
GO:0032496	response to lipopolysaccharide	4/110	354/21351	0.110447147557781	0.266262287875476	0.218784256763574	ENSMUSG00000020125/ENSMUSG00000056054/ENSMUSG00000056071/ENSMUSG00000029254	4
GO:0030316	osteoclast differentiation	2/110	111/21351	0.112003583862607	0.266262287875476	0.218784256763574	ENSMUSG00000027562/ENSMUSG00000026288	2
GO:0050764	regulation of phagocytosis	2/110	111/21351	0.112003583862607	0.266262287875476	0.218784256763574	ENSMUSG00000029254/ENSMUSG00000021457	2
GO:0099175	regulation of postsynapse organization	2/110	111/21351	0.112003583862607	0.266262287875476	0.218784256763574	ENSMUSG00000028289/ENSMUSG00000035168	2
GO:0009048	dosage compensation by inactivation of X chromosome	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000024805	1
GO:0019674	NAD metabolic process	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000030246	1
GO:0030728	ovulation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000048490	1
GO:0032930	positive regulation of superoxide anion generation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000021457	1
GO:0034383	low-density lipoprotein particle clearance	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000038175	1
GO:0042572	retinol metabolic process	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000066026	1
GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000025880	1
GO:0045056	transcytosis	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000005533	1
GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000029254	1
GO:0097502	mannosylation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000030306	1
GO:0101023	vascular endothelial cell proliferation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000027009	1
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000022114	1
GO:1905562	regulation of vascular endothelial cell proliferation	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000027009	1
GO:2000316	regulation of T-helper 17 type immune response	1/110	23/21351	0.112070849981486	0.266262287875476	0.218784256763574	ENSMUSG00000025880	1
GO:0030100	regulation of endocytosis	3/110	227/21351	0.112557625201666	0.267119995450658	0.219489023915745	ENSMUSG00000022309/ENSMUSG00000029254/ENSMUSG00000021457	3
GO:2000181	negative regulation of blood vessel morphogenesis	2/110	112/21351	0.113672445152015	0.269464590963035	0.221415547535292	ENSMUSG00000022114/ENSMUSG00000040152	2
GO:0030038	contractile actin filament bundle assembly	2/110	113/21351	0.115347778641243	0.272256960347507	0.223710001118132	ENSMUSG00000004568/ENSMUSG00000032740	2
GO:0043149	stress fiber assembly	2/110	113/21351	0.115347778641243	0.272256960347507	0.223710001118132	ENSMUSG00000004568/ENSMUSG00000032740	2
GO:1901343	negative regulation of vasculature development	2/110	113/21351	0.115347778641243	0.272256960347507	0.223710001118132	ENSMUSG00000022114/ENSMUSG00000040152	2
GO:0010759	positive regulation of macrophage chemotaxis	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000040152	1
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000041488	1
GO:0031639	plasminogen activation	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000040152	1
GO:0031954	positive regulation of protein autophosphorylation	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000021457	1
GO:0046628	positive regulation of insulin receptor signaling pathway	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000020189	1
GO:0046823	negative regulation of nucleocytoplasmic transport	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000022309	1
GO:0048670	regulation of collateral sprouting	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000028289	1
GO:0051873	killing by host of symbiont cells	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000020125	1
GO:0090335	regulation of brown fat cell differentiation	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000027684	1
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	1/110	24/21351	0.116650379543659	0.272256960347507	0.223710001118132	ENSMUSG00000048249	1
GO:0033673	negative regulation of kinase activity	3/110	231/21351	0.116963458460443	0.272256960347507	0.223710001118132	ENSMUSG00000019960/ENSMUSG00000005533/ENSMUSG00000022114	3
GO:0001892	embryonic placenta development	2/110	114/21351	0.117029474951635	0.272256960347507	0.223710001118132	ENSMUSG00000027009/ENSMUSG00000018209	2
GO:0031398	positive regulation of protein ubiquitination	2/110	114/21351	0.117029474951635	0.272256960347507	0.223710001118132	ENSMUSG00000022309/ENSMUSG00000025880	2
GO:1904659	glucose transmembrane transport	2/110	114/21351	0.117029474951635	0.272256960347507	0.223710001118132	ENSMUSG00000020189/ENSMUSG00000020546	2
GO:0048762	mesenchymal cell differentiation	3/110	232/21351	0.118075017782466	0.274388772177197	0.225461683154819	ENSMUSG00000021360/ENSMUSG00000025880/ENSMUSG00000022114	3
GO:0008585	female gonad development	2/110	115/21351	0.118717425640895	0.274979075312171	0.225946727558519	ENSMUSG00000022309/ENSMUSG00000048490	2
GO:0008645	hexose transmembrane transport	2/110	115/21351	0.118717425640895	0.274979075312171	0.225946727558519	ENSMUSG00000020189/ENSMUSG00000020546	2
GO:0043401	steroid hormone mediated signaling pathway	2/110	115/21351	0.118717425640895	0.274979075312171	0.225946727558519	ENSMUSG00000048249/ENSMUSG00000034341	2
GO:0030073	insulin secretion	3/110	233/21351	0.119190562119845	0.275774241767484	0.226600105486415	ENSMUSG00000014453/ENSMUSG00000025959/ENSMUSG00000020546	3
GO:0045787	positive regulation of cell cycle	4/110	365/21351	0.11984036884693	0.27622598036079	0.22697129320953	ENSMUSG00000026012/ENSMUSG00000005533/ENSMUSG00000036006/ENSMUSG00000020546	4
GO:0042472	inner ear morphogenesis	2/110	116/21351	0.12041152319648	0.27622598036079	0.22697129320953	ENSMUSG00000036006/ENSMUSG00000022114	2
GO:0046879	hormone secretion	4/110	366/21351	0.120711154038626	0.27622598036079	0.22697129320953	ENSMUSG00000014453/ENSMUSG00000042207/ENSMUSG00000025959/ENSMUSG00000020546	4
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000030165	1
GO:0003094	glomerular filtration	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000067149	1
GO:0006691	leukotriene metabolic process	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000021457	1
GO:0007549	dosage compensation	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000024805	1
GO:0032480	negative regulation of type I interferon production	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000020275	1
GO:0032691	negative regulation of interleukin-1 beta production	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000044734	1
GO:0032878	regulation of establishment or maintenance of cell polarity	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000036006	1
GO:0034114	regulation of heterotypic cell-cell adhesion	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000021360	1
GO:0035024	negative regulation of Rho protein signal transduction	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000036006	1
GO:0071392	cellular response to estradiol stimulus	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000048490	1
GO:0099500	vesicle fusion to plasma membrane	1/110	25/21351	0.121206503623473	0.27622598036079	0.22697129320953	ENSMUSG00000041488	1
GO:0051403	stress-activated MAPK cascade	3/110	235/21351	0.121433494749619	0.276446669719391	0.227152630783403	ENSMUSG00000005533/ENSMUSG00000027684/ENSMUSG00000021457	3
GO:0015749	monosaccharide transmembrane transport	2/110	117/21351	0.122111661029056	0.277099538489011	0.227689084554852	ENSMUSG00000020189/ENSMUSG00000020546	2
GO:0030216	keratinocyte differentiation	2/110	117/21351	0.122111661029056	0.277099538489011	0.227689084554852	ENSMUSG00000018209/ENSMUSG00000038393	2
GO:1905269	positive regulation of chromatin organization	2/110	117/21351	0.122111661029056	0.277099538489011	0.227689084554852	ENSMUSG00000029673/ENSMUSG00000034341	2
GO:0090276	regulation of peptide hormone secretion	3/110	236/21351	0.122560827407582	0.277821982298511	0.228282707231109	ENSMUSG00000014453/ENSMUSG00000025959/ENSMUSG00000020546	3
GO:0000187	activation of MAPK activity	2/110	118/21351	0.123817733465976	0.278198291413639	0.228591915533657	ENSMUSG00000021457/ENSMUSG00000040152	2
GO:0034219	carbohydrate transmembrane transport	2/110	118/21351	0.123817733465976	0.278198291413639	0.228591915533657	ENSMUSG00000020189/ENSMUSG00000020546	2
GO:1903828	negative regulation of cellular protein localization	2/110	118/21351	0.123817733465976	0.278198291413639	0.228591915533657	ENSMUSG00000022309/ENSMUSG00000036006	2
GO:1904062	regulation of cation transmembrane transport	4/110	370/21351	0.124221799542151	0.278198291413639	0.228591915533657	ENSMUSG00000020009/ENSMUSG00000062901/ENSMUSG00000038473/ENSMUSG00000020577	4
GO:0010632	regulation of epithelial cell migration	3/110	238/21351	0.124827086079227	0.278198291413639	0.228591915533657	ENSMUSG00000022309/ENSMUSG00000004698/ENSMUSG00000040152	3
GO:0018107	peptidyl-threonine phosphorylation	2/110	119/21351	0.125529635744816	0.278198291413639	0.228591915533657	ENSMUSG00000025880/ENSMUSG00000022114	2
GO:0071901	negative regulation of protein serine/threonine kinase activity	2/110	119/21351	0.125529635744816	0.278198291413639	0.228591915533657	ENSMUSG00000019960/ENSMUSG00000022114	2
GO:0001573	ganglioside metabolic process	1/110	26/21351	0.125739340751927	0.278198291413639	0.228591915533657	ENSMUSG00000040710	1
GO:0002093	auditory receptor cell morphogenesis	1/110	26/21351	0.125739340751927	0.278198291413639	0.228591915533657	ENSMUSG00000036006	1
